category,strategy,solver,n_iters,converged,wall_time,final_pos_err_mm,final_orient_err_deg
general,cold,CCD,8,True,0.10493016242980957,4.100647,41.51835632324219
general,cold,CCD,7,True,0.08448958396911621,1.0321565,140.4566650390625
general,cold,CCD,9,True,0.10869288444519043,2.689424,157.8926239013672
general,cold,CCD,7,True,0.0841987133026123,2.777694,114.4378433227539
general,cold,CCD,8,True,0.09954071044921875,3.1783402,69.26825714111328
general,cold,CCD,10,True,0.14091730117797852,1.2700276,137.8707275390625
general,cold,CCD,10,True,0.1351468563079834,3.7582738,106.31460571289062
general,cold,CCD,9,True,0.11418962478637695,0.7709846,145.00982666015625
general,cold,CCD,11,True,0.13370728492736816,2.1770287,40.96904373168945
general,cold,CCD,7,True,0.08904337882995605,4.1865244,134.90870666503906
general,cold,CCD,9,True,0.12600040435791016,0.96884626,101.35885620117188
general,cold,CCD,7,True,0.10233712196350098,4.954348,82.22118377685547
general,cold,CCD,8,True,0.1049339771270752,1.2061999,156.90724182128906
general,cold,CCD,13,True,0.16353368759155273,3.5797093,95.22814178466797
general,cold,CCD,9,True,0.12379288673400879,1.0536846,179.911865234375
general,cold,CCD,8,True,0.12017035484313965,1.4100571,173.27169799804688
general,cold,CCD,12,True,0.14795684814453125,4.7935,99.39305114746094
general,cold,CCD,9,True,0.11136078834533691,0.59198487,56.970802307128906
general,cold,CCD,5,True,0.06288361549377441,2.9151952,98.05474853515625
general,cold,CCD,9,True,0.11163711547851562,3.846371,177.30804443359375
general,cold,CCD,8,True,0.10373830795288086,1.3166333,176.32615661621094
general,cold,CCD,25,True,0.36807847023010254,4.6896424,118.39511108398438
general,cold,CCD,13,True,0.1573488712310791,4.2868867,155.85142517089844
general,cold,CCD,10,True,0.12073540687561035,4.9674897,123.19210052490234
general,cold,CCD,4,True,0.04995250701904297,2.71806,124.47745513916016
general,cold,CCD,9,True,0.11081194877624512,3.1743956,131.09381103515625
general,cold,CCD,12,True,0.17745280265808105,3.6409364,41.04668045043945
general,cold,CCD,12,True,0.1465129852294922,3.7253723,89.04215240478516
general,cold,CCD,9,True,0.12549829483032227,3.2866857,136.37452697753906
general,cold,CCD,11,True,0.14672088623046875,4.409401,118.94630432128906
general,cold,CCD,7,True,0.09142684936523438,1.9549359,169.17002868652344
general,cold,CCD,3,True,0.03725910186767578,3.330877,79.303955078125
general,cold,CCD,7,True,0.0982811450958252,3.2134447,172.38731384277344
general,cold,CCD,8,True,0.09468412399291992,1.0970397,151.1219940185547
general,cold,CCD,7,True,0.08378362655639648,2.7323825,40.208011627197266
general,cold,CCD,8,True,0.09352850914001465,0.47808245,152.7738037109375
general,cold,CCD,9,True,0.11213874816894531,0.48981288,103.20001983642578
general,cold,CCD,8,True,0.09873461723327637,3.0191798,139.30072021484375
general,cold,CCD,8,True,0.10748887062072754,1.5910223,88.88438415527344
general,cold,CCD,5,True,0.06489849090576172,4.1167464,84.64373779296875
general,cold,CCD,13,True,0.17274713516235352,4.382601,105.1697006225586
general,cold,CCD,8,True,0.09696054458618164,4.4145947,178.57614135742188
general,cold,CCD,8,True,0.1000823974609375,0.6439862,86.5297622680664
general,cold,CCD,8,True,0.09979081153869629,3.0593822,169.5663604736328
general,cold,CCD,4,True,0.0533754825592041,2.8015873,45.80181884765625
general,cold,CCD,8,True,0.09539461135864258,2.905518,41.58979797363281
general,cold,CCD,10,True,0.11986422538757324,2.8817217,136.87774658203125
general,cold,CCD,9,True,0.1301288604736328,0.25417313,107.7427749633789
general,cold,CCD,10,True,0.13652801513671875,0.61238056,126.30610656738281
general,cold,CCD,4,True,0.05385851860046387,0.4232605,136.23802185058594
general,cold,CCD,8,True,0.0944664478302002,2.0722852,89.23340606689453
general,cold,CCD,8,True,0.09741544723510742,4.4057875,81.16046905517578
general,cold,CCD,7,True,0.0791938304901123,1.6895773,160.4718475341797
general,cold,CCD,8,True,0.09767818450927734,0.5457863,153.2199249267578
general,cold,CCD,8,True,0.09442996978759766,4.1282926,131.3382568359375
general,cold,CCD,11,True,0.14171552658081055,4.1751695,164.37782287597656
general,cold,CCD,7,True,0.09572339057922363,4.0822864,110.75994873046875
general,cold,CCD,10,True,0.13139557838439941,1.7633352,150.2789764404297
general,cold,CCD,9,True,0.11732864379882812,3.1255693,78.15727233886719
general,cold,CCD,10,True,0.15625596046447754,3.6258209,174.15652465820312
general,cold,CCD,5,True,0.06303048133850098,0.9832196,116.82701873779297
general,cold,CCD,8,True,0.11171722412109375,0.51446,152.73089599609375
general,cold,CCD,16,True,0.22835969924926758,4.6982093,102.29570770263672
general,cold,CCD,8,True,0.09671306610107422,0.653884,87.7908706665039
general,cold,CCD,8,True,0.10153031349182129,2.65044,164.1142120361328
general,cold,CCD,8,True,0.10006833076477051,1.2624859,137.3650665283203
general,cold,CCD,9,True,0.1225283145904541,0.35338044,116.55553436279297
general,cold,CCD,7,True,0.10754060745239258,3.5039496,165.8456268310547
general,cold,CCD,9,True,0.11519885063171387,4.1331644,53.130638122558594
general,cold,CCD,3,True,0.03713083267211914,0.71891886,101.15681457519531
general,cold,CCD,4,True,0.04871487617492676,1.1546979,174.11549377441406
general,cold,CCD,7,True,0.08679771423339844,4.9026484,154.05841064453125
general,cold,CCD,6,True,0.08151841163635254,3.324222,112.9882583618164
general,cold,CCD,6,True,0.07669234275817871,2.0229616,143.76080322265625
general,cold,CCD,8,True,0.10097241401672363,2.4875994,88.53124237060547
general,cold,CCD,21,True,0.27185487747192383,4.8368154,106.83070373535156
general,cold,CCD,4,True,0.05335712432861328,4.0928006,142.16989135742188
general,cold,CCD,6,True,0.07932114601135254,4.2061267,142.85629272460938
general,cold,CCD,7,True,0.0885770320892334,3.7641072,116.40718078613281
general,cold,CCD,7,True,0.09381747245788574,3.179634,129.81016540527344
general,cold,CCD,3,True,0.03743267059326172,4.2158694,94.26770782470703
general,cold,CCD,7,True,0.08314037322998047,1.4283504,169.32662963867188
general,cold,CCD,9,True,0.11213517189025879,4.9025493,104.57844543457031
general,cold,CCD,10,True,0.12259817123413086,3.5906181,167.14662170410156
general,cold,CCD,8,True,0.09619617462158203,0.8453512,120.29051208496094
general,cold,CCD,7,True,0.0879676342010498,2.741018,134.11843872070312
general,cold,CCD,8,True,0.09773755073547363,3.1976752,134.21400451660156
general,cold,CCD,37,True,0.48783040046691895,4.34144,129.56585693359375
general,cold,CCD,4,True,0.0481114387512207,1.4072446,138.3917999267578
general,cold,CCD,21,True,0.25844860076904297,3.5378153,125.79347229003906
general,cold,CCD,4,True,0.049327850341796875,3.568069,22.49773597717285
general,cold,CCD,11,True,0.13576841354370117,2.0096045,54.105567932128906
general,cold,CCD,8,True,0.11309814453125,3.8994677,85.33863067626953
general,cold,CCD,8,True,0.10491037368774414,2.950232,142.67684936523438
general,cold,CCD,8,True,0.0980992317199707,2.2619374,163.03573608398438
general,cold,CCD,7,True,0.0897974967956543,2.3723695,142.73269653320312
general,cold,CCD,7,True,0.08761262893676758,3.2084322,102.703857421875
general,cold,CCD,6,True,0.0749504566192627,3.1180952,80.91012573242188
general,cold,CCD,20,True,0.24267053604125977,4.029307,119.92616271972656
general,cold,CCD,8,True,0.09808492660522461,3.4944046,137.5799560546875
general,cold,CCD,8,True,0.0982968807220459,2.9129093,149.07704162597656
general,cold,CCD,12,True,0.16501569747924805,3.3108456,142.63345336914062
general,cold,CCD,4,True,0.052806854248046875,3.1052694,146.91262817382812
general,cold,CCD,9,True,0.11311912536621094,1.5653907,149.92881774902344
general,cold,CCD,8,True,0.10364174842834473,4.1823015,153.27359008789062
general,cold,CCD,7,True,0.08326053619384766,2.9938903,113.31437683105469
general,cold,CCD,9,True,0.11711835861206055,2.686638,92.35321807861328
general,cold,CCD,4,True,0.05482339859008789,4.677632,149.58282470703125
general,cold,CCD,8,True,0.12106442451477051,0.4216575,85.53345489501953
general,cold,CCD,7,True,0.0825657844543457,1.3902754,125.03871154785156
general,cold,CCD,5,True,0.0625772476196289,1.07256,127.7329330444336
general,cold,CCD,7,True,0.09502911567687988,2.6417603,122.91633605957031
general,cold,CCD,7,True,0.08989262580871582,3.3070781,138.47756958007812
general,cold,CCD,7,True,0.09694290161132812,1.8510097,122.68575286865234
general,cold,CCD,9,True,0.11260080337524414,3.8411853,150.85292053222656
general,cold,CCD,11,True,0.1376020908355713,4.195667,134.11402893066406
general,cold,CCD,7,True,0.08440804481506348,3.9362252,77.55307006835938
general,cold,CCD,8,True,0.09912562370300293,0.26732966,173.93112182617188
general,cold,CCD,6,True,0.07508015632629395,0.5690033,125.63619995117188
general,cold,CCD,9,True,0.11114144325256348,2.2205222,160.20079040527344
general,cold,CCD,6,True,0.07319307327270508,1.6078709,100.05122375488281
general,cold,CCD,7,True,0.08690524101257324,1.8855449,141.50701904296875
general,cold,CCD,8,True,0.11741113662719727,2.1748927,100.41765594482422
general,cold,CCD,11,True,0.13428974151611328,4.8536415,153.88099670410156
general,cold,CCD,10,True,0.1237635612487793,4.3911905,132.57655334472656
general,cold,CCD,8,True,0.0964665412902832,0.7772749,130.29502868652344
general,cold,CCD,8,True,0.09891557693481445,0.72244,166.36605834960938
general,cold,CCD,7,True,0.08688759803771973,0.7142571,153.5912322998047
general,cold,CCD,20,True,0.24665093421936035,3.9982414,177.755615234375
general,cold,CCD,14,True,0.20914649963378906,4.9385157,118.5449447631836
general,cold,CCD,9,True,0.11958050727844238,2.9078898,115.4821548461914
general,cold,CCD,9,True,0.12815022468566895,4.4155054,127.09874725341797
general,cold,CCD,7,True,0.11264610290527344,1.5930411,152.18502807617188
general,cold,CCD,8,True,0.10345172882080078,1.0971183,125.05123901367188
general,cold,CCD,9,True,0.11428022384643555,3.8703437,15.87768268585205
general,cold,CCD,7,True,0.09226131439208984,3.0257685,159.08364868164062
general,cold,CCD,9,True,0.10743951797485352,1.9477788,104.82624053955078
general,cold,CCD,18,True,0.2350478172302246,4.7079163,41.6214714050293
general,cold,CCD,8,True,0.10704374313354492,1.3096781,125.19579315185547
general,cold,CCD,8,True,0.09917712211608887,1.8628004,114.7422103881836
general,cold,CCD,9,True,0.1139383316040039,2.9592738,139.1079864501953
general,cold,CCD,8,True,0.10238432884216309,3.9773095,102.4229507446289
general,cold,CCD,5,True,0.0619053840637207,1.8057133,130.4250030517578
general,cold,CCD,3,True,0.038062334060668945,2.4355717,179.23455810546875
general,cold,CCD,5,True,0.06053781509399414,3.6015873,144.8037567138672
general,cold,CCD,7,True,0.08647036552429199,4.314418,106.16069793701172
general,cold,CCD,9,True,0.14498090744018555,4.3819027,88.38347625732422
general,cold,CCD,9,True,0.11603331565856934,2.839223,32.86308670043945
general,cold,CCD,19,True,0.24436426162719727,4.8922358,130.21859741210938
general,cold,CCD,12,True,0.15001773834228516,4.8289366,172.2136993408203
general,cold,CCD,8,True,0.09590697288513184,1.9447224,179.42286682128906
general,cold,CCD,8,True,0.09954476356506348,0.65438384,160.49143981933594
general,cold,CCD,7,True,0.0879673957824707,2.0364127,170.110107421875
general,cold,CCD,8,True,0.10097479820251465,0.7383097,108.55715942382812
general,cold,CCD,9,True,0.10823798179626465,4.739584,103.59013366699219
general,cold,CCD,7,True,0.09876084327697754,4.042416,144.82379150390625
general,cold,CCD,7,True,0.08644795417785645,2.592403,117.6529769897461
general,cold,CCD,9,True,0.13055896759033203,4.243089,118.12811279296875
general,cold,CCD,5,True,0.07316756248474121,1.4716703,152.0078582763672
general,cold,CCD,9,True,0.11195802688598633,2.2870655,158.59425354003906
general,cold,CCD,22,True,0.28212904930114746,4.6655946,84.01670837402344
general,cold,CCD,10,True,0.14371871948242188,3.6465743,119.6705093383789
general,cold,CCD,9,True,0.10931515693664551,0.5254522,68.55377197265625
general,cold,CCD,13,True,0.16921305656433105,3.3726578,129.10084533691406
general,cold,CCD,9,True,0.12027335166931152,3.5281181,152.3285369873047
general,cold,CCD,10,True,0.12256455421447754,2.442481,165.46287536621094
general,cold,CCD,8,True,0.10309553146362305,0.33998013,125.51126098632812
general,cold,CCD,6,True,0.09584617614746094,1.4738761,133.11083984375
general,cold,CCD,7,True,0.09322643280029297,1.949114,144.58827209472656
general,cold,CCD,7,True,0.09978914260864258,2.285415,145.06739807128906
general,cold,CCD,9,True,0.12064146995544434,0.80323404,129.23251342773438
general,cold,CCD,8,True,0.10572314262390137,4.9523773,173.421142578125
general,cold,CCD,8,True,0.10172176361083984,2.8898437,135.30072021484375
general,cold,CCD,10,True,0.13144993782043457,0.732386,107.29203796386719
general,cold,CCD,7,True,0.09776663780212402,3.4244676,114.30123901367188
general,cold,CCD,8,True,0.09920096397399902,3.2552888,137.381591796875
general,cold,CCD,4,True,0.06807136535644531,1.4825572,108.0849609375
general,cold,CCD,10,True,0.11853480339050293,2.6262417,144.1344451904297
general,cold,CCD,8,True,0.10166049003601074,2.5309052,147.26536560058594
general,cold,CCD,5,True,0.11658620834350586,1.9156902,60.40524673461914
general,cold,CCD,7,True,0.08512544631958008,1.812107,127.80632781982422
general,cold,CCD,3,True,0.04253101348876953,0.5017681,177.27052307128906
general,cold,CCD,7,True,0.08756542205810547,1.1365112,129.2001953125
general,cold,CCD,16,True,0.20785093307495117,4.5633726,116.90633392333984
general,cold,CCD,7,True,0.08728551864624023,2.9261603,175.27508544921875
general,cold,CCD,9,True,0.10718846321105957,4.303827,179.19268798828125
general,cold,CCD,15,True,0.18893742561340332,4.2421913,37.89094543457031
general,cold,CCD,10,True,0.13524365425109863,3.4610884,136.8926239013672
general,cold,CCD,12,True,0.162278413772583,4.511388,165.03872680664062
general,cold,CCD,9,True,0.13467001914978027,0.84297395,98.11000061035156
general,cold,CCD,8,True,0.10297250747680664,4.743877,88.98045349121094
general,cold,CCD,10,True,0.12508606910705566,2.9593036,106.4338150024414
general,cold,CCD,9,True,0.1118781566619873,3.8346345,121.71053314208984
general,cold,CCD,5,True,0.06144142150878906,1.5196736,158.36825561523438
general,cold,CCD,8,True,0.10396933555603027,4.1927814,94.01629638671875
general,cold,CCD,8,True,0.0982367992401123,2.969026,114.37592315673828
general,cold,CCD,11,True,0.13674330711364746,2.376503,178.32315063476562
general,cold,CCD,7,True,0.08587193489074707,4.7012143,172.22265625
general,cold,CCD,7,True,0.09858822822570801,2.3094018,138.543212890625
general,cold,CCD,14,True,0.18210291862487793,4.319357,99.05628967285156
general,cold,CCD,8,True,0.09713149070739746,1.6561037,116.37496948242188
general,cold,CCD,5,True,0.0633401870727539,3.5232434,132.2007293701172
general,cold,CCD,10,True,0.12028074264526367,2.7760923,62.14425277709961
general,cold,CCD,6,True,0.0956110954284668,4.0083895,153.83419799804688
general,cold,CCD,7,True,0.08610820770263672,2.2075999,117.5631103515625
general,cold,CCD,8,True,0.10928630828857422,3.8080888,61.47054672241211
general,cold,CCD,8,True,0.09431743621826172,0.4009382,144.7401580810547
general,cold,CCD,7,True,0.08602309226989746,2.5110521,88.20108795166016
general,cold,CCD,8,True,0.1088113784790039,0.122243,129.8279571533203
general,cold,CCD,8,True,0.11085724830627441,3.665573,125.91302490234375
general,cold,CCD,7,True,0.08635234832763672,3.2549887,164.40499877929688
general,cold,CCD,7,True,0.09492135047912598,2.3256814,67.84232330322266
general,pinn,DLS,2,True,0.0079345703125,4.788279,0.03591739758849144
general,pinn,DLS,300,False,0.935636043548584,177.02362,8.378471374511719
general,pinn,DLS,61,True,0.1774454116821289,3.873943,0.12166354060173035
general,pinn,DLS,2,True,0.007357358932495117,4.059261,0.09844143688678741
general,pinn,DLS,61,True,0.18209004402160645,4.5764256,0.032361507415771484
general,pinn,DLS,2,True,0.007362842559814453,4.060859,0.040902186185121536
general,pinn,DLS,1,True,0.004883527755737305,1.803173,0.06058403477072716
general,pinn,DLS,1,True,0.003996610641479492,3.6951416,0.05610932037234306
general,pinn,DLS,1,True,0.00439763069152832,4.6986504,0.04385903850197792
general,pinn,DLS,300,False,0.9192426204681396,146.37991,0.9940539598464966
general,pinn,DLS,12,True,0.0415034294128418,4.88822,0.0774058848619461
general,pinn,DLS,44,True,0.13976693153381348,4.82398,0.025582751259207726
general,pinn,DLS,300,False,0.9061226844787598,11.093146,9.340210914611816
general,pinn,DLS,4,True,0.012268543243408203,4.6181393,0.052712734788656235
general,pinn,DLS,11,True,0.03312277793884277,4.82004,0.036021631211042404
general,pinn,DLS,3,True,0.010606765747070312,4.4591694,0.12807150185108185
general,pinn,DLS,75,True,0.22140145301818848,4.9219017,0.06899844855070114
general,pinn,DLS,6,True,0.018533706665039062,4.312253,0.06256991624832153
general,pinn,DLS,300,False,0.9672677516937256,10.503776,1.9300768375396729
general,pinn,DLS,3,True,0.012372493743896484,4.306933,0.0
general,pinn,DLS,10,True,0.03173398971557617,4.9630666,0.0
general,pinn,DLS,99,True,0.30550646781921387,4.052828,0.1127505674958229
general,pinn,DLS,141,True,0.4129214286804199,4.8714266,0.08515062183141708
general,pinn,DLS,66,True,0.19917821884155273,4.9765105,0.0
